age,child_number,family_size,income,living_minimum,study_certificate,isEgisso,service_108,service_116
5,1,2,39862,15428,0,0,0,0
10,1,2,75108,15428,0,1,0,0
16,3,4,20262,15428,1,1,0,0
14,1,3,35886,15428,0,1,0,0
3,1,2,99878,15428,0,0,0,0
7,1,2,84867,15428,0,1,0,0
17,1,2,44589,15428,1,1,0,0
13,1,2,18878,15428,0,1,0,0
1,1,5,95923,15428,0,0,0,0
15,1,3,88862,15428,0,0,0,0
14,1,4,73138,15428,0,0,0,0
5,1,2,49517,15428,0,1,0,0
8,2,5,39017,15428,0,0,1,0
11,1,5,48110,15428,0,0,1,0
9,2,4,25717,15428,0,0,1,0
6,1,2,72152,15428,0,0,0,0
4,2,3,84605,15428,0,1,0,0
7,3,4,68794,15428,0,1,0,0
11,2,3,17422,15428,0,0,1,0
0,2,3,79845,15428,0,0,0,0
9,4,5,62621,15428,0,0,1,0
10,1,2,66838,15428,0,1,0,0
4,3,5,37362,15428,0,1,0,0
12,1,4,53444,15428,0,0,1,0
17,1,2,20446,15428,1,0,1,0
9,1,2,63506,15428,0,1,0,0
16,1,2,13025,15428,1,0,1,0
18,3,5,66076,15428,0,0,0,0
3,1,4,42130,15428,0,1,0,0
8,3,4,99205,15428,0,1,0,0
17,1,5,59570,15428,0,1,0,0
15,1,5,38216,15428,0,0,1,0
6,2,3,65491,15428,0,1,0,0
11,4,5,23178,15428,0,0,1,0
3,1,2,90215,15428,0,0,0,0
11,1,2,17116,15428,0,0,1,0
11,4,5,20330,15428,0,1,0,0
3,3,4,16401,15428,0,0,1,0
11,1,3,41054,15428,0,0,1,0
7,1,2,19227,15428,0,0,1,0
2,1,3,64054,15428,0,1,0,0
15,3,4,86470,15428,0,0,0,0
1,2,4,26591,15428,0,1,0,0
5,2,5,75775,15428,0,1,0,0
16,1,5,93506,15428,1,0,0,0
11,3,4,37967,15428,0,0,1,0
8,1,2,23915,15428,0,1,0,0
15,1,4,52019,15428,0,1,0,0
6,3,5,56998,15428,0,1,0,0
7,1,2,93398,15428,0,1,0,0
6,1,2,48333,15428,0,0,0,0
4,2,3,65097,15428,0,0,0,0
6,1,5,98806,15428,0,0,0,0
17,1,2,50354,15428,1,1,0,0
17,1,3,86610,15428,0,1,0,0
15,1,2,61305,15428,0,1,0,0
6,2,3,18050,15428,0,0,1,0
1,3,5,31228,15428,0,1,0,1
16,3,4,40311,15428,1,0,1,0
7,1,2,48259,15428,0,1,0,0
1,1,2,23091,15428,0,1,0,0
17,3,5,48006,15428,0,0,0,0
18,2,3,63833,15428,1,0,0,0
8,2,4,37255,15428,0,1,0,0
11,1,2,46887,15428,0,1,0,0
18,1,4,21344,15428,0,0,0,0
7,2,3,89448,15428,0,1,0,0
7,1,2,88028,15428,0,1,0,0
9,1,2,23285,15428,0,0,1,0
17,3,5,53212,15428,1,1,0,0
14,1,4,64254,15428,0,1,0,0
10,2,3,13403,15428,0,0,1,0
13,1,3,42258,15428,0,0,1,0
14,2,3,88699,15428,0,0,0,0
13,1,3,64201,15428,0,0,0,0
11,1,2,51384,15428,0,0,0,0
3,1,3,64790,15428,0,0,0,0
2,1,4,33298,15428,0,1,0,0
11,1,2,74839,15428,0,0,0,0
6,1,3,69535,15428,0,1,0,0
6,1,4,98596,15428,0,0,0,0
18,1,4,37428,15428,1,0,1,0
13,2,5,10413,15428,0,1,0,0
0,3,5,61576,15428,0,1,0,1
6,3,4,19272,15428,0,1,0,0
9,1,5,54717,15428,0,0,1,0
17,1,2,33259,15428,0,0,0,0
12,1,2,85999,15428,0,0,0,0
7,1,2,99543,15428,0,1,0,0
8,1,3,87998,15428,0,1,0,0
14,2,3,75605,15428,0,0,0,0
7,1,2,85741,15428,0,0,0,0
0,1,2,64082,15428,0,0,0,0
2,2,5,64734,15428,0,0,1,0
18,1,2,41995,15428,0,1,0,0
8,4,5,34284,15428,0,0,1,0
18,1,5,76075,15428,0,1,0,0
14,1,4,73684,15428,0,1,0,0
13,1,4,31681,15428,0,1,0,0
0,2,4,43465,15428,0,1,0,0
2,2,3,46008,15428,0,0,1,0
1,1,3,97829,15428,0,1,0,0
0,3,4,96203,15428,0,0,0,1
17,1,5,39108,15428,0,1,0,0
0,2,5,66654,15428,0,0,1,0
8,1,3,69089,15428,0,1,0,0
6,1,2,82800,15428,0,1,0,0
12,3,5,24507,15428,0,0,1,0
16,4,5,38418,15428,0,1,0,0
12,1,2,61868,15428,0,0,0,0
12,1,3,23537,15428,0,1,0,0
9,1,3,67471,15428,0,0,0,0
5,1,2,91882,15428,0,0,0,0
4,1,3,68796,15428,0,0,0,0
9,2,4,28694,15428,0,1,0,0
13,2,4,32259,15428,0,0,1,0
10,3,5,64067,15428,0,0,1,0
4,2,3,93461,15428,0,0,0,0
3,3,5,70181,15428,0,1,0,0
2,2,4,30886,15428,0,1,0,0
13,2,5,81928,15428,0,0,1,0
12,4,5,45931,15428,0,0,1,0
4,3,5,15081,15428,0,1,0,0
11,2,3,18635,15428,0,0,1,0
9,2,5,13232,15428,0,0,1,0
1,1,3,98556,15428,0,0,0,0
6,3,5,68839,15428,0,1,0,0
6,2,4,95390,15428,0,1,0,0
3,2,5,38426,15428,0,0,1,0
11,3,5,26104,15428,0,1,0,0
3,1,4,80229,15428,0,1,0,0
6,3,5,46834,15428,0,1,0,0
12,4,5,15387,15428,0,0,1,0
7,1,2,12444,15428,0,1,0,0
13,3,4,37362,15428,0,1,0,0
2,2,3,81847,15428,0,1,0,0
1,1,5,12033,15428,0,0,1,0
9,1,3,19393,15428,0,0,1,0
5,3,4,47049,15428,0,1,0,0
6,1,2,97161,15428,0,0,0,0
15,1,4,55987,15428,0,1,0,0
5,2,4,72839,15428,0,1,0,0
15,2,3,93788,15428,0,0,0,0
11,2,4,92102,15428,0,0,0,0
14,1,3,81025,15428,0,1,0,0
2,4,5,12330,15428,0,1,0,1
15,2,4,59417,15428,0,0,1,0
17,1,3,16376,15428,0,0,0,0
14,3,5,51908,15428,0,0,1,0
5,1,3,50048,15428,0,0,1,0
16,1,3,56907,15428,0,1,0,0
1,2,3,88091,15428,0,1,0,0
1,4,5,95777,15428,0,1,0,1
16,2,3,49533,15428,1,0,1,0
18,4,5,51155,15428,0,1,0,0
4,1,3,22151,15428,0,0,1,0
3,2,3,25583,15428,0,0,1,0
17,1,5,22306,15428,1,0,1,0
7,2,3,52673,15428,0,0,0,0
8,1,2,10864,15428,0,1,0,0
17,1,2,56551,15428,1,1,0,0
10,2,5,32633,15428,0,0,1,0
15,3,4,20540,15428,0,1,0,0
15,1,2,82180,15428,0,1,0,0
3,3,4,51532,15428,0,1,0,0
8,4,5,40528,15428,0,0,1,0
12,1,3,22154,15428,0,1,0,0
7,4,5,65926,15428,0,1,0,0
10,1,3,52270,15428,0,0,0,0
8,1,2,20947,15428,0,0,1,0
17,1,5,87149,15428,0,1,0,0
2,1,2,54619,15428,0,1,0,0
17,1,2,74202,15428,1,0,0,0
18,2,5,14499,15428,0,1,0,0
8,1,3,83574,15428,0,1,0,0
17,1,2,31936,15428,1,0,1,0
15,1,2,13793,15428,0,0,1,0
13,1,2,25331,15428,0,0,1,0
18,2,3,20570,15428,1,0,1,0
14,2,3,63639,15428,0,0,0,0
3,3,4,42767,15428,0,1,0,0
11,1,4,33816,15428,0,0,1,0
6,1,2,31913,15428,0,0,1,0
10,2,3,14704,15428,0,0,1,0
6,1,2,93958,15428,0,1,0,0
2,2,3,91309,15428,0,0,0,0
3,1,2,18876,15428,0,0,1,0
1,1,3,29081,15428,0,1,0,0
14,1,4,13932,15428,0,0,1,0
11,2,3,31051,15428,0,1,0,0
16,1,4,51005,15428,0,0,0,0
17,1,4,96687,15428,0,1,0,0
7,1,2,18694,15428,0,0,1,0
7,2,5,99411,15428,0,0,0,0
4,2,3,88365,15428,0,0,0,0
8,2,4,88377,15428,0,1,0,0
4,4,5,26751,15428,0,1,0,0
9,3,4,92066,15428,0,0,0,0
0,3,4,52919,15428,0,0,1,1
3,1,5,90115,15428,0,1,0,0
15,1,5,59109,15428,0,0,1,0
17,1,5,33673,15428,0,1,0,0
11,2,4,24750,15428,0,1,0,0
14,1,3,12308,15428,0,0,1,0
17,1,2,45824,15428,0,0,0,0
4,4,5,87290,15428,0,0,0,0
13,2,3,66003,15428,0,0,0,0
6,1,3,21574,15428,0,1,0,0
10,1,2,19921,15428,0,0,1,0
14,1,2,20047,15428,0,1,0,0
10,1,4,30912,15428,0,0,1,0
6,2,3,76800,15428,0,0,0,0
3,1,3,35408,15428,0,0,1,0
0,1,2,42209,15428,0,1,0,0
1,1,2,32627,15428,0,0,1,0
3,1,5,63979,15428,0,1,0,0
4,2,3,94229,15428,0,1,0,0
1,2,4,89786,15428,0,0,0,0
1,2,3,39585,15428,0,0,1,0
17,1,2,89268,15428,0,1,0,0
13,2,5,83934,15428,0,1,0,0
2,2,5,13823,15428,0,0,1,0
17,1,2,54768,15428,1,1,0,0
9,2,4,12854,15428,0,1,0,0
5,4,5,85858,15428,0,0,0,0
1,3,5,70338,15428,0,1,0,1
10,3,4,27378,15428,0,1,0,0
17,1,2,90381,15428,1,1,0,0
13,1,4,15530,15428,0,0,1,0
12,1,2,38041,15428,0,1,0,0
6,1,3,51620,15428,0,1,0,0
9,2,4,66391,15428,0,0,1,0
18,3,5,85507,15428,0,0,0,0
12,1,4,19567,15428,0,0,1,0
1,1,4,39893,15428,0,1,0,0
11,1,3,92661,15428,0,1,0,0
7,2,4,90568,15428,0,1,0,0
17,3,4,50093,15428,0,0,0,0
1,2,3,59835,15428,0,0,0,0
15,2,5,35470,15428,0,0,1,0
7,1,3,65618,15428,0,0,0,0
15,1,2,12060,15428,0,1,0,0
7,1,2,37281,15428,0,0,0,0
12,1,4,98455,15428,0,1,0,0
5,2,3,84911,15428,0,1,0,0
0,3,5,11013,15428,0,1,0,1
1,1,3,64019,15428,0,0,0,0
6,1,5,19810,15428,0,1,0,0
12,1,3,42209,15428,0,1,0,0
3,3,4,45759,15428,0,1,0,0
8,1,4,79733,15428,0,0,0,0
18,1,3,68097,15428,1,1,0,0
2,1,3,84292,15428,0,0,0,0
1,1,3,48199,15428,0,0,1,0
15,2,5,31260,15428,0,1,0,0
9,1,2,68724,15428,0,0,0,0
11,1,5,93136,15428,0,0,0,0
17,2,5,50626,15428,1,0,1,0
1,2,4,32062,15428,0,1,0,0
13,2,4,34593,15428,0,1,0,0
11,2,5,87914,15428,0,1,0,0
7,1,2,51394,15428,0,0,0,0
6,1,5,32359,15428,0,1,0,0
12,2,4,75394,15428,0,0,0,0
14,1,5,64417,15428,0,0,1,0
13,2,4,71626,15428,0,0,0,0
4,1,3,77683,15428,0,1,0,0
7,4,5,37336,15428,0,0,1,0
17,2,5,20622,15428,0,0,0,0
4,1,2,93776,15428,0,1,0,0
8,1,4,93779,15428,0,0,0,0
9,3,4,81200,15428,0,1,0,0
16,2,5,42452,15428,1,0,1,0
2,2,4,20282,15428,0,1,0,0
0,4,5,54094,15428,0,0,1,1
6,1,2,61892,15428,0,1,0,0
14,1,4,29045,15428,0,0,1,0
18,1,4,46522,15428,1,1,0,0
7,3,5,18441,15428,0,1,0,0
10,3,4,31209,15428,0,0,1,0
1,3,4,10241,15428,0,0,1,1
1,1,3,96805,15428,0,0,0,0
10,1,2,16802,15428,0,0,1,0
16,4,5,87050,15428,0,0,0,0
9,1,4,32547,15428,0,0,1,0
4,3,4,72967,15428,0,1,0,0
2,3,5,60326,15428,0,1,0,1
8,3,4,94652,15428,0,0,0,0
1,1,2,67008,15428,0,0,0,0
18,1,2,45052,15428,0,1,0,0
16,2,4,64437,15428,0,1,0,0
11,3,5,92452,15428,0,1,0,0
8,3,5,65770,15428,0,0,1,0
3,1,2,81580,15428,0,0,0,0
17,1,5,31333,15428,0,0,0,0
15,1,2,86968,15428,0,0,0,0
9,1,2,63841,15428,0,1,0,0
11,3,5,19212,15428,0,1,0,0
10,4,5,52766,15428,0,0,1,0
4,2,3,44559,15428,0,1,0,0
10,1,5,80277,15428,0,0,1,0
15,1,2,16022,15428,0,0,1,0
14,3,5,14474,15428,0,1,0,0
5,1,5,88773,15428,0,1,0,0
12,3,4,73592,15428,0,1,0,0
15,4,5,41381,15428,0,1,0,0
2,2,4,75678,15428,0,0,0,0
17,1,3,30913,15428,1,1,0,0
0,1,3,92095,15428,0,0,0,0
16,2,4,58111,15428,0,0,0,0
5,1,3,80656,15428,0,0,0,0
8,1,2,64991,15428,0,0,0,0
3,1,2,23388,15428,0,1,0,0
6,3,5,43739,15428,0,1,0,0
10,1,3,49525,15428,0,0,1,0
2,2,5,15900,15428,0,1,0,0
15,1,3,76257,15428,0,1,0,0
5,2,3,22807,15428,0,1,0,0
6,2,3,48469,15428,0,1,0,0
11,2,3,61011,15428,0,1,0,0
6,3,5,48575,15428,0,1,0,0
18,4,5,24294,15428,1,0,1,0
15,1,5,26663,15428,0,0,1,0
17,1,2,58703,15428,0,1,0,0
9,1,3,63976,15428,0,0,0,0
0,1,4,19164,15428,0,1,0,0
7,4,5,31734,15428,0,1,0,0
2,2,4,54816,15428,0,0,1,0
15,3,4,24197,15428,0,0,1,0
2,1,2,70879,15428,0,0,0,0
1,1,2,78743,15428,0,0,0,0
11,2,3,29080,15428,0,0,1,0
7,1,3,29829,15428,0,1,0,0
18,2,3,44087,15428,1,0,1,0
17,1,3,71242,15428,1,0,0,0
14,1,3,55354,15428,0,0,0,0
16,2,3,70829,15428,0,0,0,0
17,1,2,75620,15428,0,0,0,0
17,2,4,12699,15428,1,0,1,0
8,1,2,82536,15428,0,1,0,0
4,2,4,84157,15428,0,0,0,0
10,2,3,98595,15428,0,1,0,0
3,1,3,37447,15428,0,0,1,0
9,1,3,37323,15428,0,1,0,0
3,1,5,56038,15428,0,1,0,0
2,1,2,19364,15428,0,1,0,0
15,2,4,65967,15428,0,0,1,0
10,1,2,96787,15428,0,1,0,0
8,1,2,98999,15428,0,1,0,0
0,1,2,33225,15428,0,1,0,0
9,1,4,64431,15428,0,1,0,0
11,3,5,83006,15428,0,0,1,0
1,1,2,83523,15428,0,1,0,0
14,1,2,46904,15428,0,1,0,0
15,3,4,12460,15428,0,1,0,0
1,1,2,31322,15428,0,1,0,0
12,4,5,64604,15428,0,0,1,0
17,1,2,44597,15428,1,0,0,0
18,2,5,38413,15428,1,0,1,0
10,1,2,27417,15428,0,0,1,0
13,1,2,76243,15428,0,0,0,0
2,2,3,11899,15428,0,1,0,0
8,2,3,26320,15428,0,0,1,0
4,1,3,28720,15428,0,0,1,0
13,2,3,92078,15428,0,1,0,0
6,1,2,17428,15428,0,0,1,0
11,3,4,23925,15428,0,1,0,0
17,1,2,94292,15428,1,1,0,0
10,3,4,53784,15428,0,1,0,0
8,1,5,88080,15428,0,1,0,0
10,2,4,61729,15428,0,1,0,0
17,1,5,63092,15428,1,0,1,0
1,1,3,87117,15428,0,0,0,0
12,1,5,35361,15428,0,1,0,0
14,1,2,33354,15428,0,0,1,0
7,3,4,67751,15428,0,1,0,0
4,2,3,96093,15428,0,0,0,0
4,2,5,61793,15428,0,1,0,0
6,1,5,84668,15428,0,0,1,0
11,1,5,74640,15428,0,0,1,0
11,1,2,57892,15428,0,1,0,0
8,2,5,13596,15428,0,0,1,0
3,2,5,85445,15428,0,0,0,0
7,1,2,67140,15428,0,0,0,0
18,1,4,12990,15428,0,1,0,0
0,3,4,44378,15428,0,1,0,1
10,1,2,50169,15428,0,0,0,0
12,4,5,91085,15428,0,1,0,0
17,2,4,82347,15428,0,1,0,0
9,2,4,42413,15428,0,0,1,0
12,2,4,37571,15428,0,0,1,0
11,2,3,66553,15428,0,1,0,0
12,1,2,46008,15428,0,0,0,0
1,2,3,51841,15428,0,0,0,0
2,4,5,48507,15428,0,1,0,1
16,4,5,32383,15428,0,1,0,0
18,3,4,68483,15428,1,0,0,0
11,1,5,15088,15428,0,0,1,0
15,1,2,94246,15428,0,1,0,0
9,3,4,14274,15428,0,1,0,0
14,1,3,38764,15428,0,1,0,0
7,1,2,69348,15428,0,0,0,0
18,2,3,51529,15428,1,1,0,0
4,2,4,87005,15428,0,0,0,0
11,3,5,73913,15428,0,1,0,0
9,3,5,65298,15428,0,0,1,0
13,1,4,25607,15428,0,1,0,0
11,1,2,23291,15428,0,0,1,0
12,1,2,54512,15428,0,0,0,0
16,2,5,34993,15428,0,1,0,0
0,1,4,23634,15428,0,1,0,0
9,1,4,77855,15428,0,1,0,0
4,1,2,12151,15428,0,1,0,0
10,2,3,18422,15428,0,1,0,0
9,4,5,12883,15428,0,0,1,0
5,1,2,29121,15428,0,0,1,0
14,1,5,85464,15428,0,1,0,0
8,3,4,81602,15428,0,1,0,0
7,4,5,46487,15428,0,1,0,0
5,2,4,45050,15428,0,0,1,0
5,1,2,81426,15428,0,1,0,0
16,4,5,17136,15428,1,1,0,0
11,2,3,56962,15428,0,1,0,0
6,3,5,23928,15428,0,0,1,0
4,1,3,89205,15428,0,0,0,0
15,1,5,21799,15428,0,0,1,0
5,4,5,75574,15428,0,1,0,0
7,3,5,93328,15428,0,0,0,0
2,2,3,34186,15428,0,0,1,0
7,1,5,20986,15428,0,1,0,0
6,1,2,94947,15428,0,0,0,0
16,1,3,19565,15428,1,0,1,0
18,1,4,91956,15428,0,1,0,0
13,2,3,92425,15428,0,0,0,0
5,2,4,70681,15428,0,0,0,0
6,1,2,52124,15428,0,1,0,0
4,3,4,72714,15428,0,0,0,0
18,1,3,88796,15428,0,1,0,0
6,2,3,16244,15428,0,1,0,0
8,2,3,41970,15428,0,0,1,0
11,1,5,58847,15428,0,1,0,0
14,2,4,57138,15428,0,1,0,0
14,3,5,88640,15428,0,0,0,0
15,1,5,79813,15428,0,1,0,0
14,3,4,68637,15428,0,0,0,0
4,1,2,70096,15428,0,1,0,0
11,2,5,28551,15428,0,1,0,0
3,2,3,38918,15428,0,1,0,0
2,3,4,53200,15428,0,1,0,1
0,4,5,26861,15428,0,1,0,1
12,1,2,24881,15428,0,1,0,0
4,2,3,74520,15428,0,1,0,0
11,4,5,87676,15428,0,1,0,0
1,1,2,59419,15428,0,1,0,0
5,1,5,29567,15428,0,0,1,0
4,3,4,94125,15428,0,1,0,0
17,1,2,30914,15428,1,0,1,0
4,1,2,78536,15428,0,0,0,0
17,1,2,12300,15428,1,0,1,0
15,1,5,95369,15428,0,1,0,0
16,3,4,90062,15428,1,0,0,0
1,4,5,37651,15428,0,1,0,1
16,1,2,10605,15428,1,0,1,0
9,1,2,38947,15428,0,0,0,0
2,2,3,19981,15428,0,0,1,0
13,2,5,30967,15428,0,1,0,0
18,3,5,60958,15428,0,1,0,0
11,3,5,19765,15428,0,1,0,0
0,4,5,60226,15428,0,0,1,1
6,3,5,38502,15428,0,1,0,0
6,1,2,75761,15428,0,0,0,0
12,3,4,82600,15428,0,0,0,0
8,2,3,52594,15428,0,1,0,0
4,1,2,22420,15428,0,1,0,0
3,1,3,61274,15428,0,0,0,0
4,1,2,47837,15428,0,1,0,0
11,1,5,74770,15428,0,1,0,0
7,1,4,48451,15428,0,0,1,0
12,1,3,84455,15428,0,1,0,0
3,3,5,46128,15428,0,0,1,0
10,1,2,35251,15428,0,0,0,0
14,1,5,95130,15428,0,1,0,0
13,2,4,44737,15428,0,0,1,0
17,2,3,25348,15428,0,1,0,0
0,1,2,83292,15428,0,0,0,0
0,1,2,96770,15428,0,1,0,0
10,3,5,60031,15428,0,1,0,0
5,1,2,10957,15428,0,1,0,0
4,1,5,43062,15428,0,1,0,0
12,1,5,46920,15428,0,0,1,0
9,1,2,81433,15428,0,0,0,0
5,1,3,70397,15428,0,1,0,0
3,1,2,99688,15428,0,0,0,0
3,1,3,20116,15428,0,1,0,0
6,1,3,50635,15428,0,1,0,0
15,1,5,32022,15428,0,1,0,0
0,1,2,33570,15428,0,0,1,0
8,3,5,55897,15428,0,1,0,0
18,4,5,36795,15428,1,1,0,0
14,1,3,51327,15428,0,0,0,0
8,1,3,58913,15428,0,0,0,0
0,4,5,99518,15428,0,0,0,1
0,1,4,68712,15428,0,1,0,0
15,1,2,98029,15428,0,0,0,0
4,1,2,57515,15428,0,1,0,0
8,1,2,49517,15428,0,1,0,0
0,1,2,42898,15428,0,1,0,0
18,1,2,40450,15428,0,1,0,0
15,1,2,56824,15428,0,0,0,0
2,1,4,86235,15428,0,1,0,0
3,4,5,63639,15428,0,1,0,0
11,1,2,51477,15428,0,0,0,0
6,1,2,99926,15428,0,1,0,0
14,3,5,80181,15428,0,1,0,0
14,1,4,51657,15428,0,1,0,0
4,1,3,12632,15428,0,1,0,0
1,1,2,45320,15428,0,0,0,0
11,3,5,45411,15428,0,1,0,0
18,1,4,25281,15428,1,0,1,0
4,2,4,73193,15428,0,0,0,0
2,1,5,80219,15428,0,0,1,0
5,1,4,10303,15428,0,1,0,0
12,1,2,97036,15428,0,0,0,0
14,1,5,41285,15428,0,0,1,0
3,4,5,96877,15428,0,0,0,0
6,3,4,77990,15428,0,0,0,0
17,3,4,48301,15428,1,0,1,0
6,1,4,14046,15428,0,0,1,0
11,1,4,64137,15428,0,1,0,0
10,3,4,51535,15428,0,1,0,0
11,2,4,48396,15428,0,0,1,0
14,1,3,53704,15428,0,1,0,0
7,1,2,43635,15428,0,0,0,0
10,3,5,88235,15428,0,1,0,0
17,3,5,31008,15428,1,1,0,0
9,2,5,42368,15428,0,0,1,0
7,2,3,18909,15428,0,1,0,0
5,3,4,56843,15428,0,0,1,0
2,2,4,69260,15428,0,0,0,0
11,1,2,59978,15428,0,1,0,0
16,1,2,76833,15428,1,0,0,0
2,1,4,30104,15428,0,0,1,0
17,2,3,64196,15428,1,0,0,0
11,3,4,42104,15428,0,1,0,0
15,1,2,78633,15428,0,1,0,0
9,1,2,30324,15428,0,0,1,0
18,3,4,23790,15428,1,1,0,0
8,1,3,38507,15428,0,0,1,0
13,2,4,16507,15428,0,0,1,0
13,1,3,97894,15428,0,1,0,0
3,1,3,47506,15428,0,1,0,0
14,1,2,28283,15428,0,1,0,0
1,3,5,46536,15428,0,0,1,1
17,2,3,36628,15428,0,0,0,0
1,1,2,82257,15428,0,0,0,0
17,1,2,95310,15428,1,0,0,0
7,1,5,50359,15428,0,1,0,0
9,1,4,54445,15428,0,1,0,0
3,1,2,94520,15428,0,0,0,0
9,1,2,56692,15428,0,1,0,0
9,1,3,33925,15428,0,1,0,0
2,1,2,89294,15428,0,0,0,0
3,2,4,60589,15428,0,0,1,0
9,1,3,88063,15428,0,1,0,0
6,1,2,35451,15428,0,1,0,0
11,1,2,73892,15428,0,1,0,0
6,2,5,73669,15428,0,0,1,0
12,1,2,20670,15428,0,0,1,0
7,2,5,13261,15428,0,0,1,0
12,2,3,12169,15428,0,0,1,0
0,1,4,16858,15428,0,1,0,0
15,2,3,90047,15428,0,1,0,0
18,3,5,26925,15428,0,1,0,0
18,1,5,78705,15428,1,0,1,0
12,2,4,19889,15428,0,0,1,0
6,1,3,37201,15428,0,0,1,0
14,1,2,96986,15428,0,1,0,0
5,1,2,93662,15428,0,1,0,0
3,2,4,30471,15428,0,1,0,0
10,1,4,36661,15428,0,1,0,0
18,1,2,44228,15428,1,0,0,0
1,1,2,74246,15428,0,0,0,0
16,4,5,96712,15428,0,1,0,0
14,4,5,10344,15428,0,0,1,0
17,4,5,89610,15428,1,0,0,0
11,2,3,98803,15428,0,0,0,0
2,2,3,29991,15428,0,0,1,0
16,2,3,34590,15428,1,0,1,0
13,1,2,58447,15428,0,0,0,0
5,2,4,41694,15428,0,0,1,0
3,3,4,20077,15428,0,0,1,0
7,1,2,18898,15428,0,1,0,0
2,2,5,15592,15428,0,0,1,0
7,1,2,47539,15428,0,1,0,0
12,4,5,16258,15428,0,0,1,0
18,2,4,54678,15428,0,1,0,0
14,2,5,74072,15428,0,1,0,0
6,2,3,79999,15428,0,1,0,0
2,1,2,55904,15428,0,1,0,0
18,2,4,36587,15428,0,0,0,0
9,2,3,18180,15428,0,1,0,0
15,1,5,16473,15428,0,0,1,0
13,3,4,17426,15428,0,1,0,0
7,2,3,95994,15428,0,1,0,0
10,2,3,35782,15428,0,1,0,0
18,2,3,97498,15428,0,1,0,0
1,3,4,74216,15428,0,1,0,1
4,1,4,49495,15428,0,0,1,0
10,1,2,48156,15428,0,1,0,0
6,3,4,19301,15428,0,0,1,0
7,3,4,18196,15428,0,1,0,0
16,1,2,40048,15428,0,0,0,0
11,1,5,73977,15428,0,1,0,0
17,4,5,28977,15428,1,1,0,0
6,1,2,30213,15428,0,0,1,0
8,1,2,52948,15428,0,0,0,0
18,1,4,72431,15428,1,1,0,0
13,3,4,12636,15428,0,0,1,0
18,2,4,54256,15428,0,0,0,0
17,2,3,25493,15428,1,0,1,0
14,1,2,74508,15428,0,1,0,0
3,2,3,63377,15428,0,1,0,0
12,2,3,63390,15428,0,0,0,0
4,1,2,80888,15428,0,1,0,0
11,3,4,66674,15428,0,1,0,0
16,1,2,62978,15428,1,0,0,0
9,2,3,36306,15428,0,1,0,0
11,1,2,15413,15428,0,0,1,0
5,1,5,39412,15428,0,1,0,0
11,3,5,14617,15428,0,0,1,0
12,2,4,66887,15428,0,1,0,0
16,4,5,14193,15428,1,0,1,0
9,1,2,78921,15428,0,0,0,0
18,4,5,74777,15428,1,1,0,0
4,1,2,20879,15428,0,1,0,0
4,2,5,11365,15428,0,0,1,0
7,2,3,47490,15428,0,0,1,0
16,1,2,84977,15428,1,1,0,0
2,1,2,36024,15428,0,0,0,0
15,2,4,99997,15428,0,0,0,0
18,3,4,70376,15428,1,1,0,0
5,1,5,99046,15428,0,1,0,0
9,2,3,11896,15428,0,1,0,0
15,1,4,43185,15428,0,0,1,0
12,3,4,63602,15428,0,1,0,0
2,3,5,44105,15428,0,1,0,1
7,1,4,32551,15428,0,1,0,0
7,1,2,39652,15428,0,0,0,0
6,3,4,24416,15428,0,0,1,0
10,3,4,87659,15428,0,1,0,0
2,1,2,83952,15428,0,1,0,0
6,3,4,92630,15428,0,1,0,0
10,1,2,25245,15428,0,1,0,0
16,3,5,38170,15428,0,0,0,0
17,1,2,14506,15428,1,1,0,0
8,1,4,99909,15428,0,1,0,0
12,1,3,42857,15428,0,1,0,0
14,2,3,21700,15428,0,1,0,0
18,3,4,66033,15428,1,1,0,0
14,2,3,95923,15428,0,0,0,0
6,1,2,39585,15428,0,1,0,0
2,1,2,25346,15428,0,0,1,0
7,2,3,80747,15428,0,0,0,0
12,3,4,32537,15428,0,1,0,0
15,2,4,78338,15428,0,1,0,0
2,2,3,81529,15428,0,1,0,0
0,4,5,91518,15428,0,1,0,1
2,2,3,41353,15428,0,1,0,0
15,1,2,70948,15428,0,1,0,0
0,3,5,49778,15428,0,0,1,1
17,4,5,26761,15428,1,1,0,0
13,2,5,53424,15428,0,0,1,0
6,1,2,30632,15428,0,1,0,0
2,3,4,97826,15428,0,0,0,1
15,1,4,40411,15428,0,1,0,0
5,1,2,38471,15428,0,0,0,0
17,2,3,43629,15428,0,0,0,0
12,3,4,22769,15428,0,1,0,0
1,1,3,46271,15428,0,1,0,0
11,1,2,96184,15428,0,0,0,0
3,2,3,86467,15428,0,1,0,0
8,1,2,63639,15428,0,0,0,0
4,3,5,45305,15428,0,0,1,0
9,1,2,93246,15428,0,1,0,0
5,1,3,29149,15428,0,1,0,0
0,3,5,79066,15428,0,1,0,1
4,1,3,21687,15428,0,0,1,0
5,1,2,59708,15428,0,0,0,0
18,1,4,14203,15428,1,1,0,0
10,1,2,45254,15428,0,1,0,0
14,2,3,90939,15428,0,0,0,0
1,3,5,70920,15428,0,0,1,1
14,1,3,87714,15428,0,1,0,0
6,1,2,63332,15428,0,1,0,0
16,1,3,51810,15428,1,1,0,0
11,1,3,61552,15428,0,0,0,0
11,1,5,44813,15428,0,0,1,0
4,1,2,77349,15428,0,0,0,0
