age,child_number,family_size,income_childEveryMonthPosob_Oro,income_edvThirdChild,study_certificate,service_108,service_116
11,1,3,32493.83,175336.44,0,1,0
8,1,4,71963.06,121794.57,0,0,0
16,3,5,95137.50,153887.82,1,0,0
2,2,5,50476.57,136074.16,0,1,0
14,2,5,60832.18,108297.12,0,1,0
14,1,2,33920.79,58578.77,0,1,0
11,1,3,32196.48,148762.54,0,1,0
5,2,4,52067.41,126938.21,0,1,0
0,1,2,44415.90,51755.98,0,0,0
0,2,4,69892.83,124814.72,0,0,0
14,1,3,51303.11,127127.07,0,0,0
3,1,2,30805.50,74103.19,0,1,0
16,4,7,66268.85,278459.64,1,1,0
8,3,5,66901.95,81948.53,0,1,0
2,2,3,57536.99,79657.24,0,0,0
1,1,3,48631.60,122948.31,0,1,0
11,1,3,99868.67,277704.00,0,0,0
15,2,4,203649.60,91920.33,0,0,0
10,1,6,176931.28,224316.72,0,0,0
12,4,5,91626.19,274887.96,0,0,0
2,2,4,42988.47,154962.99,0,1,0
14,2,5,70189.83,229099.90,0,1,0
16,2,6,131868.40,192073.91,0,0,0
11,1,2,18166.11,112883.21,0,1,0
14,1,3,39231.89,238897.02,0,1,0
7,1,3,49247.04,156563.82,0,1,0
13,1,4,106160.78,132247.29,0,0,0
6,2,3,67856.59,178062.42,0,0,0
17,6,8,86409.69,501419.81,0,0,0
7,3,4,36516.49,159570.64,0,1,0
9,3,5,79760.39,161660.58,0,1,0
7,1,4,95099.93,184210.23,0,0,0
14,2,7,94491.20,281226.89,0,1,0
8,2,4,81306.74,98265.26,0,0,0
8,1,3,130709.59,98083.69,0,0,0
15,1,2,36149.74,45326.47,0,0,0
10,3,6,60557.21,115782.39,0,1,0
11,1,5,161933.01,100582.31,0,0,0
5,1,4,54710.67,155224.01,0,1,0
14,2,4,74763.57,171680.72,0,0,0
2,1,2,20526.62,36681.93,0,1,0
7,2,4,71937.79,135526.14,0,0,0
1,1,3,61069.10,73500.32,0,0,0
2,1,4,46024.47,128041.99,0,1,0
0,2,5,49985.65,194858.48,0,1,0
3,1,4,138383.65,107908.76,0,0,0
2,1,3,25732.52,176580.24,0,1,0
15,1,3,37111.20,186423.55,0,1,0
9,5,10,231486.18,207659.83,0,0,0
11,1,3,58612.29,42437.81,0,0,0
0,1,5,49876.43,309613.72,0,1,0
0,1,4,128105.47,117839.42,0,0,0
7,3,4,98843.88,71205.17,0,0,0
16,1,4,31823.70,129825.97,1,1,0
5,2,4,62345.84,125457.23,0,1,0
4,2,4,88739.82,125621.41,0,0,0
8,2,4,65019.50,160564.61,0,1,0
1,3,7,96613.02,260851.10,0,1,0
0,4,5,82542.24,165138.29,0,1,0
5,1,4,93481.18,93987.46,0,0,0
0,1,4,73411.01,370272.00,0,0,0
8,2,6,54116.53,115700.61,0,1,0
14,1,8,152694.37,422652.99,0,0,0
9,1,4,107101.00,83776.12,0,0,0
9,1,5,76303.75,119363.67,0,1,0
4,1,3,33220.71,41735.53,0,1,0
1,2,4,75786.71,204886.56,0,0,0
7,1,4,69803.98,130209.17,0,0,0
8,1,4,71227.45,93863.70,0,0,0
10,2,4,88158.75,68303.61,0,0,0
9,1,4,109813.33,110960.63,0,0,0
4,3,5,61781.65,135960.80,0,1,0
10,3,4,55556.67,186760.11,0,1,0
15,1,4,34445.09,96779.01,0,1,0
2,1,2,64563.87,61873.37,0,0,0
10,1,3,43526.52,154415.90,0,1,0
3,3,5,101951.03,101834.05,0,0,0
17,2,3,54199.11,91171.20,1,0,0
2,2,4,98349.32,77295.49,0,0,0
5,1,2,32987.31,42816.05,0,1,0
4,1,3,59562.49,79156.09,0,0,0
12,2,3,29916.07,65595.44,0,1,0
10,2,4,61217.51,49438.09,0,1,0
1,1,3,53541.53,151404.76,0,0,0
11,3,4,99273.93,69803.09,0,0,0
13,1,2,20145.07,40901.79,0,1,0
15,1,2,18374.13,44229.86,0,1,0
6,1,4,85726.18,149457.86,0,0,0
9,2,5,71731.46,112994.29,0,1,0
15,1,4,75650.61,165773.42,0,0,0
5,2,6,122267.29,167015.05,0,0,0
8,1,5,88863.58,111551.14,0,0,0
1,2,4,66177.35,180874.31,0,1,0
10,2,3,41738.21,97658.86,0,1,0
17,3,5,92179.60,170266.51,1,0,0
7,2,5,99186.39,263621.52,0,0,0
14,2,7,129532.32,344876.68,0,0,0
11,2,4,62573.02,126567.61,0,1,0
8,1,5,69212.22,123745.10,0,1,0
17,1,3,28251.23,158475.11,0,0,0
0,4,5,60859.38,293298.74,0,1,0
16,1,3,39540.83,127453.43,0,0,0
12,1,3,45713.99,171635.14,0,1,0
12,1,2,15068.90,86873.69,0,1,0
0,1,4,55669.48,57616.71,0,1,0
2,1,3,48616.98,69488.68,0,1,0
1,3,5,106979.02,178960.40,0,0,0
16,3,5,68203.96,73257.64,0,0,0
10,3,5,75834.11,104351.30,0,1,0
17,2,4,88543.53,60190.82,0,0,0
10,1,2,21487.09,54215.21,0,1,0
15,1,3,63584.75,109850.68,0,0,0
17,3,4,87453.53,110913.72,1,0,0
13,1,3,52907.28,143134.74,0,0,0
6,3,6,81698.93,274117.38,0,1,0
15,1,4,88991.04,105337.72,0,0,0
9,1,5,57077.90,115781.06,0,1,0
11,1,4,83808.24,92080.84,0,0,0
15,2,4,36562.14,117127.46,0,1,0
0,1,2,35912.83,72679.94,0,0,0
6,2,5,48970.34,144590.85,0,1,0
3,2,5,76291.23,195512.90,0,1,0
11,1,4,71514.13,83507.91,0,0,0
12,1,5,71513.95,233062.92,0,1,0
11,1,2,57433.93,32155.21,0,0,0
11,1,4,60187.24,98567.24,0,1,0
5,3,5,102917.33,87935.27,0,0,0
10,2,4,82019.76,86981.31,0,0,0
17,1,3,65006.02,43293.69,1,0,0
4,1,2,38556.95,62155.32,0,0,0
3,1,2,64076.72,71218.32,0,0,0
12,1,5,81566.97,362617.53,0,1,0
15,5,8,137795.66,400203.74,0,0,0
15,1,2,32259.08,49028.48,0,1,0
15,1,3,42794.98,119934.53,0,1,0
15,2,4,31276.97,46447.94,0,1,0
14,1,2,31725.72,75546.51,0,1,0
16,1,6,74933.80,131624.78,0,0,0
0,1,3,49609.76,84048.56,0,1,0
13,1,2,45806.30,43204.97,0,0,0
8,1,5,72172.69,149207.48,0,1,0
16,1,3,57435.29,118584.42,0,0,0
0,1,3,39040.09,101753.20,0,1,0
5,2,6,142416.60,134765.52,0,0,0
17,3,8,264471.55,354521.09,0,0,0
11,1,2,65743.87,49822.50,0,0,0
1,2,4,60302.41,221588.16,0,1,0
7,2,4,138108.65,158282.21,0,0,0
4,1,4,75983.61,122344.71,0,0,0
3,2,4,40406.76,78193.53,0,1,0
5,3,4,64657.23,42767.04,0,1,0
9,1,2,39351.62,62693.30,0,0,0
5,4,5,88582.43,200511.51,0,0,0
12,2,6,57854.28,253439.30,0,1,0
1,1,2,51723.34,41759.42,0,0,0
10,4,5,50979.81,188403.51,0,1,0
6,2,4,32621.00,129708.93,0,1,0
16,1,3,41782.64,182900.63,1,1,0
2,1,4,21050.17,206497.33,0,1,0
9,2,4,65861.57,182347.84,0,1,0
9,3,5,67344.19,137864.76,0,1,0
3,1,2,25182.06,40515.41,0,1,0
12,1,2,20747.64,69820.79,0,1,0
3,1,3,108965.14,89396.54,0,0,0
15,2,4,64639.23,138595.73,0,1,0
11,1,5,126408.40,124351.90,0,0,0
6,1,5,60655.93,127387.43,0,1,0
15,3,7,170769.08,222494.42,0,0,0
12,1,4,37794.46,158360.16,0,1,0
5,4,6,62078.95,253941.50,0,1,0
1,1,6,154895.68,165313.90,0,0,0
14,1,2,65316.47,122039.31,0,0,0
11,3,5,74635.79,214093.90,0,1,0
15,1,3,122666.21,83916.41,0,0,0
16,1,2,21954.01,38350.32,1,1,0
11,1,2,52724.34,37233.65,0,0,0
15,2,4,62682.30,102926.62,0,1,0
15,2,4,78077.70,110390.82,0,0,0
4,1,4,78904.47,119103.26,0,0,0
12,1,6,85124.95,156476.12,0,1,0
7,1,2,25548.06,71999.08,0,1,0
5,1,4,103908.69,138808.90,0,0,0
10,3,5,47595.22,199256.17,0,1,0
7,1,3,45726.73,69103.01,0,1,0
0,1,5,63859.64,96646.98,0,1,0
11,2,4,139572.01,125967.20,0,0,0
5,1,2,20691.18,97705.39,0,1,0
2,1,4,197518.68,151403.10,0,0,0
0,1,3,48138.95,62253.01,0,1,0
10,1,2,57358.84,85909.54,0,0,0
10,1,3,38633.88,144217.22,0,1,0
3,1,2,31435.41,108660.23,0,1,0
2,1,4,86592.46,144463.98,0,0,0
12,1,5,50351.67,188718.10,0,1,0
7,1,6,84080.50,319195.41,0,1,0
3,1,5,52614.29,256053.80,0,1,0
9,2,4,56299.60,83424.70,0,1,0
12,1,3,61919.52,48239.02,0,0,0
4,1,3,38261.88,76855.88,0,1,0
14,1,3,45431.54,86689.93,0,1,0
16,1,5,78321.08,124357.03,1,1,0
12,5,7,125091.98,278687.76,0,0,0
15,2,4,43187.43,214362.52,0,1,0
17,1,4,38192.96,210689.34,1,1,0
13,1,3,40951.91,131322.85,0,1,0
12,2,3,42698.36,165981.43,0,1,0
2,3,6,50199.81,153733.27,0,1,1
9,1,4,45462.55,70185.12,0,1,0
12,1,6,161828.70,143760.82,0,0,0
0,2,3,43900.95,50010.36,0,1,0
13,1,5,98470.42,123074.49,0,0,0
11,2,4,61397.68,75756.64,0,1,0
4,2,5,142949.79,277387.75,0,0,0
6,1,3,60408.19,99281.85,0,0,0
3,2,5,111326.97,269956.72,0,0,0
11,1,2,19172.05,21179.86,0,1,0
11,1,3,152737.20,35601.15,0,0,0
17,3,5,67801.99,170685.03,1,1,0
12,3,4,72953.52,114740.13,0,0,0
15,1,5,115454.93,150478.04,0,0,0
3,4,6,76601.86,210940.15,0,1,0
0,1,5,48272.96,272385.43,0,1,0
13,5,6,105829.14,132958.15,0,0,0
14,1,3,46876.97,94776.23,0,1,0
17,1,2,29862.84,136556.49,0,0,0
13,2,4,60825.80,59754.33,0,1,0
2,1,6,74163.20,213837.44,0,1,0
5,1,4,122827.54,161614.61,0,0,0
14,1,7,75047.55,128954.52,0,1,0
12,2,4,48852.97,54033.47,0,1,0
8,1,3,105460.33,91656.81,0,0,0
4,2,6,115557.95,254828.11,0,0,0
9,2,5,63569.14,139780.12,0,1,0
0,1,3,36786.37,78413.30,0,1,0
11,1,6,115328.89,149508.69,0,0,0
6,1,2,39758.95,69354.44,0,0,0
1,3,5,120942.04,354522.69,0,0,0
1,1,7,181807.19,202566.57,0,0,0
10,1,2,25312.53,68539.67,0,1,0
12,2,5,56483.46,69344.72,0,1,0
11,1,2,55767.62,44050.78,0,0,0
17,1,2,48766.27,75354.25,1,0,0
15,3,4,75613.08,166443.37,0,0,0
2,2,6,77903.41,136939.84,0,1,0
9,1,4,28982.14,178887.65,0,1,0
1,1,3,92553.50,126162.17,0,0,0
3,2,4,60233.79,204041.78,0,1,0
15,1,2,59892.08,35874.83,0,0,0
15,1,4,58664.29,62213.59,0,1,0
12,4,7,70292.52,351879.82,0,1,0
9,1,2,41995.88,55767.19,0,0,0
16,1,2,26821.48,39455.95,0,0,0
10,1,3,63301.08,104440.62,0,0,0
5,3,4,106125.85,150875.81,0,0,0
14,3,4,87028.77,107830.16,0,0,0
8,2,9,125077.65,268377.14,0,1,0
2,1,2,21631.19,51075.54,0,1,0
5,1,4,73426.41,129628.99,0,0,0
8,1,2,45943.83,69863.90,0,0,0
2,2,5,98185.36,104529.78,0,0,0
12,3,4,203649.60,109184.76,0,0,0
5,1,2,72470.91,32599.50,0,0,0
16,3,6,128918.33,181214.67,0,0,0
10,2,5,68613.86,176637.77,0,1,0
3,1,4,50666.33,263368.33,0,1,0
15,1,2,56421.52,63820.32,0,0,0
9,3,6,75106.50,255594.44,0,1,0
9,1,5,42749.30,82493.08,0,1,0
2,1,3,34486.61,33535.30,0,1,0
17,4,6,37825.30,274638.23,0,0,0
15,2,5,67108.01,162447.62,0,1,0
3,1,6,86109.17,167286.30,0,1,0
7,1,2,21166.30,56554.53,0,1,0
0,2,7,87594.56,196677.14,0,1,0
0,2,3,28365.33,94893.65,0,1,0
16,1,3,46881.55,70018.81,0,0,0
4,1,3,87167.90,59975.94,0,0,0
6,1,4,58943.76,115447.36,0,1,0
13,1,3,68119.68,136138.73,0,0,0
0,1,3,21221.88,177965.49,0,1,0
13,1,2,55380.92,42516.00,0,0,0
9,2,5,163071.90,194185.15,0,0,0
15,1,3,63776.91,74078.69,0,0,0
15,3,6,111462.41,204426.77,0,0,0
17,3,4,38809.92,79529.91,0,0,0
17,2,6,74884.02,130160.40,1,1,0
8,1,4,87962.25,104531.59,0,0,0
12,1,2,101824.80,99287.37,0,0,0
12,2,4,41537.22,112335.41,0,1,0
9,1,3,49170.53,60462.51,0,1,0
11,2,3,33965.35,66586.97,0,1,0
8,1,2,34846.65,114612.55,0,0,0
8,1,2,33259.91,69878.69,0,1,0
9,2,4,78748.37,166562.62,0,0,0
17,1,5,76117.62,231616.80,1,1,0
9,2,5,84658.32,164196.73,0,1,0
6,1,6,48813.83,213199.09,0,1,0
3,3,6,81078.29,213498.00,0,1,0
4,2,5,53343.10,172310.23,0,1,0
9,1,4,31496.85,179186.79,0,1,0
17,2,4,41738.93,173134.40,0,0,0
15,2,5,56632.80,180200.19,0,1,0
2,1,3,40201.46,69010.37,0,1,0
1,3,4,86558.65,97129.46,0,0,1
15,2,5,112451.39,126880.87,0,0,0
3,1,6,125074.42,234551.98,0,0,0
14,1,2,26314.27,63763.13,0,1,0
4,1,4,63455.29,120946.74,0,1,0
11,3,5,109275.43,87505.49,0,0,0
5,1,2,53597.63,30952.65,0,0,0
8,2,4,54124.63,122383.07,0,1,0
7,4,7,100939.79,371787.69,0,1,0
15,1,4,81828.79,101998.17,0,0,0
5,3,5,87865.02,246244.91,0,0,0
17,1,5,135378.13,253247.52,0,0,0
6,1,6,113094.08,215477.34,0,0,0
14,1,4,63707.81,157382.30,0,1,0
2,1,2,46715.16,91164.41,0,0,0
15,7,9,234648.57,303266.68,0,0,0
13,1,5,85822.39,132574.82,0,0,0
8,1,5,56335.40,162487.18,0,1,0
1,2,4,66572.85,119548.05,0,1,0
0,1,3,79368.61,106936.73,0,0,0
9,1,3,53576.82,100703.46,0,0,0
3,2,5,102791.28,132361.84,0,0,0
0,3,6,117612.09,256848.93,0,0,0
16,1,2,26061.26,27528.07,0,0,0
9,1,3,24969.87,53170.99,0,1,0
17,4,6,67466.18,114645.66,0,0,0
4,3,6,46014.39,308605.97,0,1,0
10,2,7,62402.43,377848.35,0,1,0
14,3,5,133647.79,167554.78,0,0,0
1,1,3,55938.50,86792.15,0,0,0
1,1,4,79530.33,189364.58,0,0,0
14,1,2,43680.32,69125.64,0,0,0
6,2,4,62783.91,56049.23,0,1,0
12,2,6,101341.91,123867.09,0,1,0
14,3,4,62863.03,100036.69,0,1,0
11,1,3,84446.89,171241.37,0,0,0
5,3,4,88296.89,131538.37,0,0,0
8,2,4,37731.64,117447.03,0,1,0
13,1,2,41125.19,96856.08,0,0,0
14,3,6,171324.97,230770.43,0,0,0
6,3,5,101888.83,161361.40,0,0,0
3,1,2,24603.40,37174.85,0,1,0
0,1,3,56259.69,96275.49,0,0,0
13,3,5,124884.93,166833.26,0,0,0
12,1,3,118284.50,77664.46,0,0,0
2,3,5,200635.09,154460.46,0,0,0
17,1,3,95555.22,54654.62,1,0,0
10,1,3,43211.50,115666.02,0,1,0
15,2,5,108914.25,206182.69,0,0,0
14,2,4,72953.27,83823.18,0,0,0
15,1,4,46325.51,129314.01,0,1,0
11,2,4,54202.73,144352.32,0,1,0
6,1,4,39604.21,94883.96,0,1,0
9,4,5,194066.19,221329.46,0,0,0
9,1,3,58437.99,149722.56,0,0,0
7,1,3,74740.92,222991.91,0,0,0
15,4,6,114621.60,100805.10,0,0,0
4,1,4,80053.88,140056.71,0,0,0
10,1,5,95734.21,155345.13,0,0,0
14,1,3,68973.33,171146.46,0,0,0
13,1,3,58350.47,155553.11,0,0,0
16,4,5,137962.66,118241.36,0,0,0
6,2,4,47475.13,113497.19,0,1,0
0,1,3,45691.57,119576.76,0,1,0
6,1,4,79435.69,62852.31,0,0,0
11,1,4,59642.28,41450.05,0,1,0
7,2,5,40085.23,64316.26,0,1,0
4,1,3,47791.65,69756.69,0,1,0
9,3,5,65292.21,224761.77,0,1,0
12,1,4,59301.75,51229.99,0,1,0
2,3,5,66844.95,313906.10,0,1,0
0,1,4,51734.15,169120.47,0,1,0
7,1,3,49268.63,82555.17,0,1,0
3,3,5,194678.87,164454.91,0,0,0
11,4,5,66241.49,99537.58,0,1,0
5,1,2,19369.27,90728.21,0,1,0
13,2,4,89532.40,142953.70,0,0,0
11,1,4,62779.38,101287.61,0,1,0
4,1,2,32417.06,52194.31,0,1,0
11,2,5,116490.49,143826.13,0,0,0
12,3,6,131514.84,137841.56,0,0,0
15,2,4,108812.04,199699.93,0,0,0
14,2,4,65905.56,164309.46,0,1,0
8,1,6,116025.47,206690.47,0,0,0
17,1,2,34232.54,52622.23,1,0,0
1,1,2,54200.97,55147.32,0,0,0
16,4,6,65651.36,167892.72,0,0,0
17,2,4,82872.33,88336.33,0,0,0
2,1,3,29020.25,121765.61,0,1,0
3,4,6,97365.92,154666.35,0,1,0
1,1,2,44083.17,63771.85,0,0,0
10,2,4,54690.86,103356.35,0,1,0
12,3,6,93807.06,166954.87,0,1,0
5,4,6,52399.65,157152.17,0,1,0
14,1,3,47567.62,108788.60,0,1,0
17,1,2,35957.57,25882.73,0,0,0
15,2,6,130194.49,555408.00,0,0,0
6,1,2,17403.27,76832.74,0,1,0
3,1,2,21622.30,69114.21,0,1,0
7,1,4,33969.67,99192.69,0,1,0
13,3,5,95138.77,119329.09,0,0,0
17,1,2,17016.78,57317.61,0,0,0
4,1,5,71637.73,372150.64,0,1,0
7,1,3,85096.98,54973.43,0,0,0
1,1,3,20695.24,150555.13,0,1,0
16,1,4,69892.94,62154.69,1,0,0
15,3,5,71373.91,170781.25,0,1,0
2,2,4,78400.04,70389.24,0,0,0
11,1,4,44853.41,101378.16,0,1,0
0,1,2,40532.65,32586.24,0,0,0
10,1,3,68935.98,65390.62,0,0,0
16,1,3,46832.53,65634.44,0,0,0
3,1,5,86454.86,125554.79,0,0,0
8,2,5,83305.10,123229.46,0,1,0
7,2,4,51339.96,158994.91,0,1,0
17,2,6,112347.95,173791.29,1,0,0
7,2,5,76924.56,250638.17,0,1,0
14,4,5,39682.33,226319.84,0,1,0
15,2,5,82734.90,195766.87,0,1,0
3,1,3,81922.00,74703.34,0,0,0
3,1,4,36396.15,71806.03,0,1,0
4,1,2,30468.86,42552.03,0,1,0
7,1,4,70357.66,306747.52,0,0,0
8,4,5,118784.13,134798.21,0,0,0
16,4,5,97626.25,137715.84,0,0,0
5,1,4,31620.08,65619.60,0,1,0
15,1,5,65879.66,195752.78,0,1,0
0,1,3,87746.74,103443.61,0,0,0
3,1,5,168063.81,149813.98,0,0,0
1,2,5,46777.15,269252.17,0,1,0
2,2,7,83442.94,172911.83,0,1,0
9,8,9,118380.14,117489.87,0,1,0
9,4,5,85673.60,124215.93,0,0,0
15,3,5,72942.04,210299.10,0,1,0
16,2,4,39933.55,146993.14,0,0,0
8,1,4,58568.93,314624.55,0,1,0
17,2,6,130530.87,221118.70,0,0,0
1,1,3,43314.88,89933.17,0,1,0
12,1,3,65063.64,44390.92,0,0,0
8,3,6,110282.80,149631.94,0,0,0
17,1,4,41680.40,222391.70,1,1,0
14,1,4,63498.83,83188.04,0,1,0
9,1,3,37617.04,77696.48,0,1,0
0,1,3,55123.94,164893.71,0,0,0
13,1,3,26423.40,65000.07,0,1,0
12,3,5,100728.07,216733.09,0,0,0
3,1,5,87369.09,271337.72,0,0,0
11,1,3,42374.35,77368.35,0,1,0
5,1,2,83738.53,127176.20,0,0,0
7,3,5,198304.71,88748.50,0,0,0
8,1,3,46092.93,103811.44,0,1,0
1,2,6,127501.28,108008.09,0,0,0
12,4,5,48860.33,154624.08,0,1,0
7,3,6,74641.45,220126.55,0,1,0
9,3,7,139281.24,403311.99,0,0,0
13,1,2,32510.39,34287.30,0,1,0
6,1,4,39493.42,69850.01,0,1,0
5,2,5,158495.75,135287.26,0,0,0
15,1,4,74371.22,93004.45,0,0,0
5,2,4,108295.58,86376.49,0,0,0
8,1,3,34330.68,119773.92,0,1,0
1,2,5,107317.43,114097.78,0,0,0
0,4,8,109662.45,305659.96,0,1,0
1,1,4,77766.42,138345.25,0,0,0
0,1,3,37631.88,87058.49,0,1,0
12,3,5,82736.40,179219.98,0,1,0
11,1,2,67530.61,74092.68,0,0,0
6,1,4,89822.26,96494.13,0,0,0
12,1,4,54925.59,95202.09,0,1,0
10,1,5,51096.82,223662.00,0,1,0
1,3,5,73778.64,257544.41,0,1,0
5,2,5,108129.42,121251.25,0,0,0
13,1,4,83133.78,163573.08,0,0,0
1,1,3,75901.64,127868.30,0,0,0
11,3,6,141877.09,76850.07,0,0,0
10,1,4,81594.38,274277.56,0,0,0
16,2,4,73247.84,217284.28,0,0,0
15,1,3,59141.60,77766.50,0,0,0
10,2,4,57577.23,143072.01,0,1,0
8,2,3,57483.91,89967.35,0,0,0
5,3,6,71071.73,163989.53,0,1,0
11,1,2,41130.61,49286.70,0,0,0
5,2,4,70585.05,168773.83,0,0,0
11,3,5,105628.57,118431.51,0,0,0
17,1,4,53961.31,96373.05,1,1,0
2,1,2,50336.56,49934.92,0,0,0
14,2,4,81254.42,204007.65,0,0,0
16,1,3,95355.74,91153.54,1,0,0
17,1,3,44179.72,118892.62,0,0,0
13,2,3,56381.01,149500.60,0,0,0
16,4,10,193068.48,717012.21,0,0,0
5,1,4,49508.78,89391.62,0,1,0
2,1,5,33900.33,161640.26,0,1,0
2,1,5,35555.42,251304.78,0,1,0
11,2,3,84559.61,68967.62,0,0,0
4,2,4,98404.89,155543.87,0,0,0
12,1,3,41053.12,102406.56,0,1,0
7,1,2,32454.56,39144.23,0,1,0
16,1,3,67812.22,76577.94,0,0,0
17,2,5,205351.83,197845.40,0,0,0
4,3,6,96613.19,169625.47,0,1,0
3,1,3,96917.51,259553.33,0,0,0
17,1,3,32734.20,59687.20,0,0,0
3,1,2,34500.93,54006.50,0,0,0
11,1,2,33610.86,47372.71,0,1,0
13,1,3,38447.63,101882.88,0,1,0
17,1,2,37528.62,91300.86,1,0,0
5,1,4,154600.75,112004.71,0,0,0
4,3,6,127785.70,104351.76,0,0,0
13,1,4,62937.51,150842.17,0,1,0
1,1,2,82427.21,90419.07,0,0,0
16,1,4,50797.79,177462.02,1,1,0
9,1,5,118879.76,225403.21,0,0,0
4,1,5,74186.02,298046.38,0,1,0
5,2,4,73568.35,225630.59,0,0,0
13,3,6,77687.83,328938.18,0,1,0
5,1,4,35103.40,53714.97,0,1,0
5,1,5,61170.69,140071.60,0,1,0
17,1,3,25888.15,113501.15,1,1,0
17,1,5,110311.05,300576.27,1,0,0
4,3,5,68781.34,165019.30,0,1,0
8,1,2,41852.35,72410.89,0,0,0
5,1,5,126996.68,194687.91,0,0,0
17,1,3,38814.91,129698.42,1,1,0
6,2,5,84611.86,170100.81,0,1,0
17,3,6,210305.18,308722.34,1,0,0
10,1,3,67602.71,99541.74,0,0,0
17,1,2,26361.02,55000.17,0,0,0
15,2,6,172064.27,92840.08,0,0,0
4,3,5,143421.07,91971.83,0,0,0
1,2,5,94343.42,253452.58,0,0,0
10,1,3,55896.13,54600.16,0,0,0
14,1,3,102835.05,128424.64,0,0,0
13,1,3,64091.73,71349.47,0,0,0
12,2,4,49202.13,158516.06,0,1,0
5,3,6,64321.11,111032.88,0,1,0
14,4,6,112352.18,256324.58,0,0,0
15,1,2,30280.57,36522.79,0,1,0
16,3,5,53234.88,175130.62,1,1,0
5,2,4,52320.23,224731.32,0,1,0
2,1,2,66893.91,39318.51,0,0,0
8,1,4,57454.67,219489.78,0,1,0
10,2,3,36850.29,92861.09,0,1,0
12,1,3,38807.14,111898.10,0,1,0
6,3,5,166726.62,159590.86,0,0,0
14,1,2,45175.49,63289.07,0,0,0
2,1,3,51152.13,86204.83,0,0,0
1,1,2,42806.99,70973.37,0,0,0
9,1,3,40267.55,61700.31,0,1,0
17,1,5,87789.36,221858.88,0,0,0
16,1,3,141945.94,85259.64,0,0,0
4,1,3,47884.12,97487.82,0,1,0
7,2,4,64455.14,77505.88,0,1,0
13,3,6,133884.29,245144.51,0,0,0
15,1,2,21015.83,63936.92,0,1,0
3,1,3,51564.79,118782.74,0,0,0
6,1,2,38418.21,50057.80,0,0,0
1,1,3,72857.89,131290.41,0,0,0
11,1,10,97535.47,175362.30,0,1,0
11,1,3,55417.46,76028.11,0,0,0
9,1,2,57022.16,66874.39,0,0,0
14,2,6,188075.42,145972.64,0,0,0
6,1,4,51620.45,119878.44,0,1,0
0,3,6,175352.72,235375.61,0,0,0
13,2,4,122203.85,90156.38,0,0,0
9,2,3,33886.66,78937.92,0,1,0
6,1,2,43528.91,97319.09,0,0,0
7,3,5,91147.29,117750.60,0,0,0
9,4,5,52217.24,105301.12,0,1,0
6,3,6,145504.11,128889.56,0,0,0
9,3,6,76900.39,148813.42,0,1,0
0,3,5,108537.89,93148.00,0,0,1
11,2,3,40365.08,53433.27,0,1,0
7,1,3,53978.02,72724.45,0,0,0
17,1,5,73258.11,135086.71,1,1,0
4,1,2,28692.12,53661.70,0,1,0
5,7,9,185128.07,163926.25,0,0,0
11,1,3,77954.62,95955.68,0,0,0
15,1,2,41556.62,43121.37,0,0,0
13,1,4,52576.12,153965.60,0,1,0
0,1,5,69902.43,94466.80,0,1,0
2,1,2,90960.80,29744.05,0,0,0
4,2,4,70719.80,155441.74,0,0,0
17,3,5,113711.94,103403.98,1,0,0
9,4,7,236755.18,144927.03,0,0,0
2,1,5,58151.00,124964.08,0,1,0
11,1,4,109162.24,253206.53,0,0,0
11,1,2,31201.86,87209.47,0,1,0
11,1,3,47257.76,62499.32,0,1,0
4,1,4,119993.26,67407.42,0,0,0
1,2,5,105782.64,203456.16,0,0,0
12,1,3,56382.58,99847.86,0,0,0
0,1,4,83260.62,77502.35,0,0,0
11,2,5,59609.75,111853.99,0,1,0
4,1,2,46949.16,39657.14,0,0,0
14,1,2,45623.30,62850.45,0,0,0
10,1,2,46988.51,109061.04,0,0,0
4,2,5,68905.85,200663.28,0,1,0
3,1,3,84602.94,165457.76,0,0,0
10,2,6,92585.89,113710.30,0,1,0
15,6,7,125864.55,226232.80,0,0,0
16,1,5,73002.71,180160.26,1,1,0
2,1,3,40308.43,70379.09,0,1,0
14,1,2,24743.01,25076.12,0,1,0
9,1,3,29580.68,119984.21,0,1,0
8,1,3,56875.49,104825.43,0,0,0
5,1,3,66328.17,72840.43,0,0,0
12,3,5,157674.96,106454.00,0,0,0
16,2,4,41695.82,111646.11,0,0,0
6,1,3,46316.92,129125.95,0,1,0
5,1,3,54415.19,146508.63,0,0,0
11,1,3,57821.48,52736.09,0,0,0
4,2,6,102910.70,206761.76,0,0,0
13,3,5,92497.56,157454.66,0,0,0
0,2,8,146957.03,226214.58,0,0,0
13,3,5,60100.48,159198.94,0,1,0
11,1,6,102016.07,122839.06,0,0,0
15,1,4,80665.46,110934.48,0,0,0
9,1,2,18634.61,81369.04,0,1,0
11,2,5,43715.08,66748.30,0,1,0
12,2,3,57685.17,77283.37,0,0,0
16,3,6,91365.93,233823.27,0,0,0
1,1,4,95125.24,118583.82,0,0,0
2,2,4,55462.24,114853.96,0,1,0
16,2,4,43253.36,265044.34,1,1,0
2,1,2,37182.73,59682.61,0,0,0
12,3,5,203710.38,80642.13,0,0,0
16,1,4,89239.44,99689.58,0,0,0
16,1,6,153064.97,134493.72,1,0,0
7,1,2,49325.93,55728.85,0,0,0
10,1,4,68102.98,142139.84,0,0,0
